axis,index,median_resid
row,803,-0.3582768039656292
row,804,-0.03921425280254276
row,805,-0.2058769440636503
row,806,-0.23174239195652557
col,20,-0.33429654490478367
col,21,-0.18444293324035232
col,22,0.2672453069644001
col,23,0.29210386192453885
col,24,0.3935485451133163
col,25,0.09132743443749636
col,26,-0.0009622231120047786
col,27,-0.19275367476471983
col,28,-0.15885466365910617
col,29,-0.10778358398458732
col,30,-0.10014871461679675
col,31,0.3157064977859738
col,32,0.46819239787791833
col,33,0.25687786533015977
col,34,0.26653084830830487
col,35,0.007941679150613279
col,36,-0.060731541095018216
col,37,0.16989370681518778
col,38,0.07821644132475125
col,39,0.10983669222975045
col,40,0.06692320335953106
col,41,0.1304069209619243
col,42,0.20226054938211746
col,43,0.16071461222250072
col,44,-0.08921189023326814
col,45,0.011275451588998564
col,46,-0.04589362399704555
col,47,-0.022102893689362357
col,48,0.03211018914998043
col,49,0.11573547321349054
col,50,0.2156295874882015
col,51,0.09043491059401898
col,52,0.1790865250421989
col,53,0.07982044860347415
col,54,0.1320357377230792
col,55,0.17548016125110655
col,56,0.21252457440871986
col,57,0.23071371162364862
col,58,0.4218340822115998
col,59,0.06938507805942828
col,60,0.13875882631745418
col,61,-0.03170174001980808
col,62,0.2777641828004258
col,63,0.18243627560605802
col,64,0.18459325120550307
col,65,0.015810546659077218
col,66,0.04866327078281962
col,67,0.06299203598570191
col,68,0.12446593996121758
col,69,-0.049347415103393466
col,70,-0.2048220094778519
col,71,-0.18593131317716072
col,72,-0.19400959219016745
col,73,-0.07982971701482322
col,74,-0.014421648447672464
col,75,0.21731127437962217
col,76,0.09766766810451966
col,77,0.018453240270992488
col,78,0.1758937729447081
col,79,-0.012419846858785277
col,80,0.16022569832107303
col,81,0.30724893207583204
col,82,0.26713352469301554
col,83,0.3055545368693857
col,84,0.1354492363429336
col,85,0.25002690282299067
col,86,0.29380430453046236
col,87,0.2582978382282013
col,88,0.1842055532909539
col,89,0.3780416355520284
col,90,0.38655440579472833
col,91,0.3115607589113436
col,92,0.08496421710746382
col,93,-0.1447567204029312
col,94,-0.6313907091841426
col,95,-0.5508636552940631
col,96,-0.6039515228613515
col,97,-0.32147587700023816
col,98,-0.20894315411922104
col,99,0.08590039161847596
col,100,0.12908660082008616
col,101,0.2473189721234217
col,102,0.17564484205588915
col,103,0.348714889645926
col,104,0.3045550050001804
col,105,0.33731830377706773
col,106,0.13432580188250975
col,107,0.05994247646734685
col,108,0.007929856407899116
col,109,-0.014588992612153184
col,110,0.04642110347705675
col,111,0.0517670364119418
col,112,0.022652642282876112
col,113,0.15272680829648522
col,114,0.2364999018926368
col,115,0.17480131264966392
col,116,0.1956390856833301
col,117,0.2523941452703551
col,118,0.08835445363784533
col,119,0.18342935113200198
col,120,0.1621790604485267
col,121,0.16488480007617712
col,122,0.015178581699511362
col,123,0.0023014023411658258
col,124,-0.0832654083915263
col,125,-0.007728315235718597
col,126,-0.023915738089165473
col,127,0.18605108887874788
col,128,0.12797666496969562
col,129,0.0914961218424537
col,130,0.1238121668219998
col,131,0.029009504774395012
col,132,0.11332497409602738
col,133,-0.018467203313885072
col,134,0.05904713369586467
col,135,0.007577897545082646
col,136,0.12043837080189057
col,137,0.181534473787468
col,138,0.2266900307121933
col,139,0.16864007087698552
col,140,-0.026431946818455287
col,141,-0.0022377104991333496
col,142,-0.02925582971573437
col,143,-0.03190758731581145
col,144,0.060950746240577836
col,145,0.17943471557789525
col,146,0.21627147751738995
col,147,0.16253370808334378
col,148,0.1785281887245178
col,149,0.10045428757469832
col,150,0.16394343452051707
col,151,0.21133323823790295
col,152,0.02517397679416078
col,153,-0.14893705596379636
col,154,-0.19209994998755553
col,155,-0.15706251176708186
col,156,0.006416675340638722
col,157,-0.1069505651058904
col,158,-0.06650774901755963
col,159,-0.006311788919897587
col,160,0.09434527946771087
col,161,0.24315616060131662
col,162,0.15185254039743334
col,163,0.16675442472280988
col,164,0.15590152788389045
col,165,0.042789499147667165
col,166,0.07862847373166915
col,167,0.14172768267631142
col,168,0.024577956422211944
col,169,0.10934691088685167
col,170,-0.058717475553968335
col,171,-0.11771067642311372
col,172,0.1030492874137856
col,173,0.07646346524558201
col,174,0.13027122360388166
col,175,0.20268978109434688
col,176,0.050383764960858723
col,177,0.16175444706817999
col,178,0.01099959438349174
col,179,0.14688146483786646
